,10percentage,12percentage,CollegeTier,collegeGPA,CollegeCityTier,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,SubjectCount,SubjectTotal,Age,YOE,Enc_Designation,Enc_Gender,Enc_Degree,Enc_Specialization,Enc_CollegeState,enc_City_Type,Salary_Class
131,89.8,66.6,2,55.33,0,555,205,435,0,0,0,0,0,0,0,0,-0.880999999999999,-0.2793,0.9623,1.1199,0.1864,0,0.0,26.2,0.8,181,1,0,20,16,0.0,Good
132,88.67,86.8,2,74.94,1,570,590,620,0,1,0,0,0,0,0,0,0.8463,0.2124,-0.1437,-1.2486,-1.0524,1,0.1989311163895487,23.5,1.1,340,0,0,20,21,1.0,Good
133,64.66,63.0,2,67.0,0,370,410,470,1,1,0,1,0,0,0,0,0.2718,-1.1196,-1.8344,-0.7415,-1.8189,3,1.367188939835033,23.5,0.4,338,1,0,32,23,1.0,Low
134,78.0,77.0,2,68.64,0,505,555,554,1,1,1,0,0,0,1,0,-0.2628,0.0328,-1.5051,-0.6428,1.1343,4,1.5170647010631242,26.7,5.2,287,1,0,20,23,0.0,Low
135,77.8,79.6,1,70.12,1,535,445,465,1,1,0,0,0,0,0,0,-1.0355,0.3448,0.8171,0.6498,-0.4455,2,1.017862217538195,26.1,2.0,321,1,0,32,4,1.0,Good
136,79.6,87.58,2,6.63,0,380,355,210,1,1,0,1,0,0,0,0,0.8463,0.7119,0.4711,1.1601,0.4805,3,0.48267587523068056,24.7,0.3,40,1,0,32,20,1.0,Low
137,89.5,81.4,2,60.0,0,735,510,585,1,0,0,0,1,0,0,0,0.2718,0.3789,-0.6048,-0.7415,0.0973,2,0.9860791598459635,24.1,1.5,95,1,0,38,17,0.0,Good
138,81.2,76.4,2,72.3,0,765,605,665,1,0,0,0,1,0,0,0,1.5644,0.7119,1.2396,-2.3895,1.247,2,1.0202207265962606,24.6,1.8,22,1,0,38,23,0.0,Good
139,80.0,89.0,2,62.0,1,325,530,405,1,1,0,1,0,0,0,0,0.99,0.3789,-0.2974,-1.1218,-1.244,3,0.7253013333301757,23.5,0.6,188,1,0,13,21,1.0,Low
140,78.0,62.0,2,60.0,0,525,435,405,1,1,0,1,0,0,0,0,-2.3134,-0.1206,-0.2974,0.1459,-1.6273,3,1.2512904205172526,23.0,0.3,375,1,0,31,11,0.0,Low
141,72.0,62.0,2,53.0,1,335,335,405,1,1,1,0,0,0,0,0,0.0464,0.0328,-0.1988,-0.1727,1.6082,3,0.7175085177679346,30.0,3.8,230,1,0,22,14,1.0,Good
142,64.56,66.66,2,65.02,0,545,475,485,1,0,1,0,0,0,0,0,0.1282,0.0459,0.1637,0.2727,-0.2859,2,0.554206855060096,23.6,2.6,95,1,0,17,23,1.0,Good
143,60.0,47.0,2,59.9,0,395,400,390,1,1,0,1,0,0,0,0,0.8463,-0.2871,0.01,0.2727,0.0973,3,0.891141307725604,24.3,1.2,329,1,0,32,23,0.0,Low
144,91.12,72.0,2,74.0,1,490,470,585,1,1,0,1,0,0,0,0,1.1336,1.5444,1.547,-1.7556,-0.0943,3,1.5506931242485722,23.9,1.5,156,0,0,13,25,1.0,Low
145,80.0,77.2,2,76.76,0,475,630,810,1,1,0,0,0,0,0,0,-1.8825,-0.7866,0.3174,1.0333,-1.8189,2,1.3395980127759277,22.4,2.6,249,1,0,32,23,0.0,Average
146,88.6,78.0,2,84.0,1,455,560,630,1,1,0,1,0,0,0,0,0.4155,-0.1206,-0.2974,1.1601,0.0973,3,0.4673651060858775,25.7,1.5,319,0,0,13,25,1.0,Good
147,72.0,54.0,2,64.0,0,335,535,400,1,1,0,1,0,0,0,0,-1.1644,-0.2871,0.6248,0.1459,-0.0943,3,0.9445854882481692,24.1,1.8,206,1,0,13,23,1.0,Low
148,85.0,80.0,2,63.0,0,660,585,620,1,0,1,1,0,0,0,0,1.2772,-0.6201,-0.1437,-1.6289,-0.0943,3,0.34263419207173473,24.8,1.6,321,1,0,20,23,0.0,Good
149,78.33,67.6,2,65.72,0,510,655,605,1,1,0,0,0,0,0,0,1.8517,1.3779,1.0859,-2.136,1.6302,2,0.728846789134258,23.5,0.8,353,0,0,13,7,0.0,Good
150,81.33,91.9,2,70.56,1,325,295,575,1,1,1,0,0,0,0,0,-0.4173,-0.9033,-0.1988,-0.5253,-0.4455,3,1.0454294464733085,26.7,1.0,67,1,0,19,20,1.0,Low
151,77.8,67.6,2,83.5,0,425,455,555,1,0,1,0,0,0,1,0,-0.4173,-0.0842,-0.1626,0.53233,-0.6035,3,1.097685978539817,28.9,2.1,39,0,0,20,24,1.0,Low
152,75.0,80.0,2,60.85,0,570,580,750,0,1,0,0,0,0,0,0,-0.4463,0.0459,-0.7585,-1.2486,-0.4776,1,0.2939429928741093,25.1,1.4,160,1,0,20,12,1.0,Low
153,73.0,63.1,2,73.2,0,355,425,505,1,0,1,0,1,0,0,0,0.8192,1.5538,0.925999999999999,-0.0552,0.3444,3,0.5845886432728001,24.8,3.6,91,1,0,17,16,0.0,Good
154,77.0,60.2,2,68.5,0,570,475,500,1,1,0,0,0,0,0,0,-0.0154,-2.1186,0.1637,1.6672,-1.6273,2,0.728846789134258,26.6,2.4,340,1,0,32,23,1.0,Good
155,78.0,76.6,1,75.0,0,590,555,545,1,1,0,1,0,0,0,0,-0.159,-0.2871,0.01,-0.6147,0.2889,3,1.5200651121205442,23.0,1.3,340,1,0,32,23,1.0,Good
156,87.0,79.0,2,78.0,1,510,605,445,1,1,1,0,0,0,0,0,-2.8879,-4.2831,-3.2176,-1.1218,-5.2679,3,0.9320326692722978,23.8,0.8,13,1,0,13,25,1.0,Good
157,72.0,69.0,2,72.0,0,505,345,365,1,1,0,0,0,0,0,0,0.51,0.1888,0.2366,-0.4078,0.5024,2,0.5590607431422188,26.2,1.4,235,0,0,10,7,1.0,Low
158,73.0,61.0,2,58.0,0,520,390,320,1,1,0,1,0,0,0,0,0.1282,1.3779,0.6248,-0.2344,0.6721,3,1.110766431289368,25.2,0.5,9,1,0,13,11,1.0,Low
159,78.0,72.0,2,64.0,0,595,530,525,1,1,0,1,0,0,0,0,1.4208,1.2114,0.3174,-0.995,1.4386,3,0.9742766996495944,25.0,1.3,63,1,0,32,24,1.0,Low
160,73.0,68.46,1,63.0,0,420,485,545,1,1,0,0,0,0,0,0,-0.8772,0.5454,-0.1437,0.653,-0.2859,2,1.2464424076594385,23.5,0.8,225,1,0,32,18,1.0,Good
161,84.0,85.2,1,78.59,1,625,605,735,1,0,1,0,0,0,1,0,-1.0208,1.0449,-1.3733,-1.8824,1.0554,3,0.8190524607608087,24.5,0.8,126,1,0,20,4,0.0,Good
162,79.0,72.0,1,78.96,1,565,475,615,1,1,1,0,0,0,0,0,1.4374,1.9048,1.2525,-0.26087,0.8183,3,0.6754437501611612,25.6,0.7,375,1,0,20,4,1.0,Low
163,89.7,89.6,1,83.9,0,625,555,625,1,0,1,0,0,0,0,0,-1.3447,0.6178,-1.4688,0.884829999999999,0.6603,2,1.167896054982364,26.2,2.3,111,0,2,17,23,1.0,High
164,85.0,64.0,2,65.0,0,465,505,515,1,0,0,0,1,0,0,0,0.2009,0.8128,1.2525,-0.4078,0.9763,2,0.7692357411150978,25.6,2.2,340,1,0,38,23,0.0,Good
165,85.8,78.4,1,77.56,1,530,595,340,1,1,0,1,0,0,0,0,1.2772,1.2114,-2.1418,-1.7556,-0.6692,3,1.4087566357970283,22.8,0.8,321,1,0,13,4,0.0,Good
166,87.4,82.2,2,79.68,0,380,510,325,1,1,0,0,0,0,0,0,0.99,0.7119,1.0859,-0.1076,0.6721,2,0.5192081838104268,23.2,1.6,300,1,0,13,23,1.0,Good
167,92.66,95.6,2,71.44,0,455,385,515,1,1,0,0,0,0,0,0,0.6646,0.8518,0.5994,-0.6428,0.5024,2,1.2251237756465674,25.7,2.5,321,1,0,10,21,1.0,Low
168,76.87,81.33,2,74.5,0,375,505,525,1,0,0,0,0,0,0,0,0.3555,0.2668,1.2525,0.17983,0.0284,1,0.961772121099381,24.1,2.8,340,1,0,10,13,1.0,Good
169,70.0,70.0,2,65.0,0,475,455,415,1,0,0,0,0,0,0,1,-0.0154,1.2114,1.3933,-0.8682,1.6302,2,0.9100484413995313,22.7,0.7,18,0,0,7,8,0.0,Low
170,91.3,88.9,2,74.86,1,525,545,560,1,1,0,1,0,0,0,0,-1.0208,0.7119,0.4711,-0.2344,0.2889,3,0.9802149419298796,23.0,1.6,324,1,0,13,21,1.0,Low
171,77.9,82.75,2,67.2,0,570,495,620,1,1,1,0,0,0,0,0,0.4155,0.8784,0.01,-2.136,-0.2859,3,0.9588144464292765,24.4,2.2,319,1,0,20,20,1.0,Good
172,76.2,72.6,2,74.7,0,510,665,455,1,1,0,0,0,0,0,0,-0.1082,0.2668,-0.2714,0.2973,-0.9194,2,1.1489432041004213,24.7,2.9,321,0,0,10,18,1.0,Good
173,77.78,66.67,2,79.0,0,615,555,595,1,0,1,0,0,0,0,0,0.2718,0.0459,-0.2974,-0.3612,0.0973,2,1.1310262453021485,24.2,2.3,217,0,0,20,7,1.0,Low
174,78.0,67.0,2,78.0,1,465,515,615,1,1,0,0,0,0,0,0,0.1623,1.4368,1.688,-0.6134,0.6603,2,1.1192977649902822,27.9,4.3,299,1,3,9,21,1.0,Average
175,81.33,78.4,2,71.25,1,365,525,524,1,1,0,0,0,0,0,0,1.7156,-0.5913,1.1558,0.218999999999999,-0.9194,2,1.017862217538195,26.5,1.8,319,0,3,9,25,1.0,Low
176,65.6,70.2,2,79.0,1,525,590,535,1,1,0,1,0,0,0,0,-0.4463,-0.2871,1.2396,-0.7415,0.0973,3,1.3700552661229533,26.7,2.2,240,1,0,32,25,1.0,Good
177,65.8,76.8,2,77.5,0,430,495,470,1,0,1,0,0,1,0,0,0.5591,-0.1206,-2.1418,0.7798,-1.0524,3,1.4645274028244293,24.1,0.6,76,1,0,17,18,1.0,Low
178,67.75,61.5,2,76.1,1,450,355,295,1,1,0,0,0,0,0,0,-0.7335,0.2124,-0.1437,0.5262,-0.8608,2,0.9409331751860961,23.9,0.2,155,1,0,13,25,1.0,Low
179,91.6,88.9,2,75.3,0,420,540,595,1,1,1,0,0,0,0,0,-0.159,0.5454,-0.4511,1.5404,0.4805,3,0.46427720542830564,23.3,1.2,321,0,0,20,0,1.0,Good
180,78.66,70.6,2,74.96,0,415,485,530,0,0,0,0,0,0,0,0,-0.4173,0.1498,-0.598,0.6498,0.1864,0,0.0,24.0,1.3,76,1,0,22,23,0.0,Low
181,85.6,79.4,1,67.23,0,525,525,565,1,0,1,0,0,0,0,0,-1.9629,-1.9953,-1.6502,0.6498,-1.2354,2,0.7361303609185877,25.8,3.9,340,1,0,23,23,0.0,Good
182,78.4,61.8,2,62.6,0,525,465,645,1,0,1,0,0,0,0,0,0.6646,0.5008,0.672,0.76733,-0.168999999999999,2,0.554206855060096,27.6,3.1,357,1,0,20,7,1.0,Low
183,61.0,48.0,2,68.16,0,505,505,445,1,1,0,0,0,0,0,0,-1.0355,-1.3713,0.2366,-0.5253,0.0284,2,0.37720803742999665,26.4,2.5,339,1,0,32,23,1.0,Low
184,91.5,95.5,2,93.0,0,595,605,535,1,1,0,0,0,0,0,0,0.51,1.1248,0.5269,0.00352999999999999,0.1864,2,1.40223431483039,25.3,2.9,225,1,0,10,20,1.0,Good
185,75.0,67.0,2,72.0,0,545,535,445,1,1,0,0,0,0,0,0,-2.457,0.0459,0.3174,1.2869,-0.4776,2,1.3789636260825677,25.3,1.8,319,1,3,9,17,0.0,Good
186,90.4,79.0,2,75.16,0,595,545,690,1,1,0,1,0,0,0,0,-0.7335,0.2124,-0.7585,0.2727,-1.0524,3,1.6118159197198128,25.8,1.2,156,1,0,13,23,0.0,Good
187,81.2,80.7,2,74.3,0,500,460,235,1,1,0,1,0,0,0,0,1.8517,1.2114,-0.4511,-1.8824,-0.4776,3,0.6534797994575225,24.7,0.9,29,1,0,32,20,1.0,Low
188,58.6,60.4,2,72.8,1,380,340,310,1,0,0,0,1,0,0,0,-1.9629,0.2668,0.4906,-0.0552,-1.0774,2,0.6316770938811833,23.8,1.7,245,1,0,38,21,1.0,Low
189,77.0,77.14,2,74.36,1,590,400,560,1,0,0,0,1,0,0,0,0.8463,-0.6201,0.6248,0.3995,1.4386,2,0.2171982361940418,23.0,1.5,230,1,0,38,20,1.0,Good
190,82.2,74.0,1,60.0,1,525,455,465,1,0,1,0,0,0,1,0,-1.3447,0.6568,0.3817,-0.6428,-0.1295,3,1.1845238828566051,29.5,3.7,319,1,0,20,18,1.0,Average
191,86.0,75.2,2,76.6,0,455,435,565,1,1,0,0,0,0,0,0,-2.5811,0.0328,0.3817,0.4148,-1.0774,2,1.1764431330850493,26.4,4.0,340,0,0,32,17,1.0,Low
192,82.0,81.2,1,71.67,1,580,640,870,1,1,0,1,0,0,0,0,-0.5899,1.0449,0.3174,-1.2486,0.8637,3,1.2354695191753537,25.5,0.7,340,1,0,13,4,1.0,Good
193,84.0,80.8,1,72.0,1,595,605,645,1,0,0,0,1,0,0,0,-0.4173,1.1248,-0.1988,0.884829999999999,0.1864,2,0.7180716352248808,26.5,3.4,287,1,0,37,4,0.0,Average
194,81.0,88.88,2,75.1,0,570,445,310,1,0,0,0,0,1,0,0,0.1282,-0.6201,0.01,0.7798,-0.8608,2,1.310424975754581,22.6,1.3,128,1,0,17,20,1.0,Low
195,90.1,87.0,1,78.34,1,660,680,765,1,1,1,0,0,0,0,0,-0.7335,0.0459,-1.2196,-0.2344,-1.0524,3,1.5847125156550104,25.6,1.4,22,1,0,20,4,1.0,Good
196,86.17,83.9,2,68.0,1,430,400,465,1,1,1,0,0,0,0,0,0.5591,0.3789,0.6248,1.0333,0.2889,3,0.6992376536328297,23.0,0.3,135,1,0,20,21,1.0,Low
197,91.4,86.0,1,90.24,0,655,625,675,1,1,0,0,0,0,0,0,-1.0355,0.9688,-1.0697,0.1798,-0.6035,2,1.3395980127759277,26.8,1.5,321,1,2,10,7,1.0,Good
198,83.89,67.0,2,80.07,0,440,590,585,1,1,0,0,0,0,1,0,1.9953,0.0459,0.7785,-2.136,0.4805,3,0.8698605102896382,24.5,0.2,266,1,0,20,17,1.0,Low
199,81.2,65.2,2,68.96,0,570,530,525,1,1,0,1,0,0,0,0,-0.8772,-0.9531,-0.6048,0.3995,-1.6273,3,1.140457642690793,25.9,2.0,319,1,0,13,23,1.0,Low
200,76.7,83.1,2,79.3,0,475,395,435,1,0,0,0,1,0,0,0,-0.2628,-0.2793,-1.2148,0.8848,-0.2875,2,0.300275464935726,26.7,1.2,162,1,0,27,25,1.0,Low
201,88.2,78.2,2,82.1,0,630,555,520,0,1,1,0,0,0,0,0,0.99,1.5444,-0.4511,-1.3753,-0.8608,2,0.4257719714964371,24.0,1.1,321,1,0,15,16,1.0,Good
202,80.6,80.6,2,70.3,1,475,460,570,1,1,0,0,0,0,0,0,-2.0262,-0.7866,0.01,-0.2344,-1.0524,2,1.3871523009699058,23.8,1.0,321,1,0,13,4,0.0,Good
203,85.0,87.0,1,87.8,1,730,610,695,1,0,1,0,0,1,0,0,-0.0154,0.2124,-0.1437,-0.7415,0.6721,3,1.5285490929797243,22.8,1.4,100,1,0,20,11,1.0,Good
204,82.0,70.16,2,85.8,0,415,245,485,1,1,0,0,0,0,0,0,-2.1175,-2.9314,-2.2308,-0.8778,-3.9605,2,0.815643120578711,24.6,2.8,321,1,0,13,16,1.0,Good
205,91.0,90.91,2,83.2,0,565,515,575,1,1,1,0,0,0,0,0,0.6646,1.1248,1.5428,-0.4078,0.3444,3,0.5804318736766005,25.8,3.1,357,1,0,20,20,1.0,Good
206,87.0,84.7,2,76.67,1,360,435,295,1,1,0,0,0,0,0,0,1.4208,0.8784,0.7785,-0.1076,0.8637,2,0.37720803742999665,24.0,0.8,25,0,0,32,21,1.0,Good
207,69.0,69.0,2,67.8,0,505,455,655,1,1,1,0,0,0,0,0,-3.1994,-1.2153,-0.9245,-0.5253,-0.1295,3,1.6000694703356322,28.4,1.5,189,1,0,20,23,1.0,Good
208,74.4,74.4,2,69.11,0,585,415,505,1,1,1,0,1,0,0,1,-0.1082,1.1248,-0.1988,0.0623,0.3444,5,1.3161478551293497,27.4,2.6,173,1,0,38,23,1.0,Good
209,79.28,68.55,2,79.75,0,615,640,545,1,0,0,0,0,0,0,0,1.1336,1.2114,-1.527,-0.995,0.8637,1,0.909151943253525,25.9,0.8,269,1,0,38,20,0.0,Low
210,84.96,59.16,2,68.22,1,465,565,535,1,1,0,0,0,0,0,0,-1.3447,0.3448,-0.6343,1.0024,-0.0506,2,0.9802186781645681,25.6,2.1,235,1,0,32,11,1.0,Good
211,89.5,78.83,1,73.0,0,455,485,605,1,1,0,0,0,0,0,0,-2.7443,0.2124,-1.527,1.1601,-0.2859,2,1.116099474640281,23.3,0.9,321,1,0,40,16,1.0,Good
212,92.8,83.0,2,86.7,0,375,435,425,1,1,0,0,0,0,0,0,-0.880999999999999,-0.7473,-0.6343,-0.29027,-0.5245,2,1.017862217538195,26.6,2.8,225,0,3,9,20,1.0,Good
213,79.4,67.0,2,63.5,0,510,570,430,1,0,1,0,0,0,1,0,0.99,1.5444,0.3174,0.7798,0.6721,3,1.1137192326965866,24.9,1.8,339,0,0,20,23,0.0,Low
214,83.0,65.0,2,65.6,1,415,365,515,1,1,0,0,0,0,0,0,0.2009,-0.2793,0.672,1.8249,-0.0506,2,0.2259714433831242,25.9,1.6,138,1,0,32,21,1.0,Low
215,66.8,59.9,2,65.4,0,265,520,370,1,0,1,0,0,0,0,0,-1.4606,-0.2793,-0.9245,1.0611,-0.7615,2,0.9118189951668954,25.2,0.2,95,1,0,23,23,1.0,Low
216,79.8,75.6,2,61.9,0,405,620,620,1,1,1,0,0,0,0,0,1.1336,1.0449,0.4711,-0.4879,0.2889,3,0.788767425131355,24.1,2.7,300,1,0,20,7,1.0,Average
217,88.0,87.8,1,76.3,1,660,495,590,1,1,1,0,0,0,0,0,0.2718,0.3789,0.3174,-0.1076,0.2889,3,1.3442626001962727,24.1,0.6,8,0,0,20,4,1.0,Low
218,87.0,72.0,2,77.0,0,485,630,635,1,0,1,0,0,0,0,0,0.8578,0.6568,-0.1988,-0.7015,0.1864,2,1.2823735083403829,25.6,2.8,340,0,0,20,13,1.0,Good
219,77.0,67.0,2,68.3,0,335,465,305,1,1,1,0,1,0,0,1,0.6646,1.2808,1.9782,2.6475,1.2923,5,1.1092064268095008,26.7,0.3,224,1,0,32,20,1.0,Low
220,87.4,87.0,2,82.73,0,510,525,605,1,1,0,0,0,0,0,0,-1.1901,-0.9033,-0.4891,0.7673,-0.7615,2,1.2018184735889843,24.3,2.4,230,0,0,10,24,2.0,Good
221,80.0,79.2,2,71.4,0,395,420,270,1,1,0,1,0,0,0,0,0.5591,0.7119,1.2396,-0.7415,-0.2859,3,0.9564619728087393,22.5,0.2,155,0,0,13,0,1.0,Low
222,71.0,75.0,2,81.02,1,575,455,605,1,0,1,0,0,0,1,0,-0.7264,-0.9033,-0.4891,-0.1727,-1.3539,3,0.9380305984482789,25.9,3.4,300,1,0,20,11,1.0,Average
223,65.3,68.4,2,70.32,0,405,565,535,1,1,0,0,0,0,0,0,-0.1082,-0.5913,-0.4891,-1.1128,-1.8673,2,1.1192977649902822,25.5,2.0,187,1,0,32,23,1.0,Low
224,94.6,83.0,1,84.0,0,695,625,725,1,1,0,0,0,0,0,0,-1.1901,0.3448,-1.9405,-0.7603,0.0284,2,1.40223431483039,26.1,2.0,321,1,0,10,10,1.0,Average
225,75.0,68.0,2,71.72,0,445,475,515,1,1,0,0,0,0,0,0,-1.0355,-0.9033,-0.1988,-0.5253,0.5024,2,1.017862217538195,26.3,3.8,362,0,0,10,23,0.0,Good
226,83.33,80.3,1,76.0,0,720,580,645,1,0,0,0,1,0,0,0,1.2772,1.2114,1.3933,-2.0092,-0.0943,2,0.9860791598459635,23.1,1.5,340,1,0,38,0,0.0,Good
227,82.6,81.4,1,80.22,1,640,570,840,1,0,1,0,0,0,1,0,0.2718,-0.1206,-0.7585,-0.8682,-1.6273,3,1.2156075746750485,23.5,1.3,22,1,0,20,4,1.0,Good
228,80.83,82.1,2,71.4,0,370,475,650,1,1,0,0,0,0,0,0,0.8463,0.3789,1.2396,1.1601,0.6721,2,1.0875236074226153,24.2,2.1,321,1,0,32,0,1.0,Good
229,67.23,65.5,2,61.0,0,385,420,370,1,1,0,0,0,0,0,0,1.4208,0.3789,0.3174,-0.4879,0.0973,2,1.1489432041004213,24.2,1.2,0,0,0,13,14,1.0,Low
230,86.2,84.3,2,72.6,1,535,590,430,1,1,1,0,0,0,0,0,1.2772,-0.2871,-0.2974,-1.6289,0.0973,3,0.7051758959131147,23.2,0.7,225,0,0,20,20,1.0,Good
231,55.0,68.0,2,59.0,0,475,415,435,1,1,0,1,0,0,0,0,-0.7651,0.0328,0.0914,1.4136,0.0284,3,0.9386472459678843,28.0,1.1,329,1,0,13,23,0.0,Low
232,86.62,62.2,2,65.01,0,420,545,380,1,0,1,0,0,0,1,0,0.5591,-0.2871,0.1637,-1.1218,0.6721,3,0.8403897364696841,23.9,1.4,92,1,0,20,6,1.0,Low
233,69.13,64.4,2,76.3,1,365,355,555,1,1,0,0,0,0,0,0,-0.2628,-0.5523,-0.2714,0.29733,-0.2875,2,0.728846789134258,27.1,1.7,211,1,0,32,25,1.0,Low
234,89.12,68.0,2,74.0,1,465,545,520,1,1,0,1,0,0,0,0,0.4155,-0.7866,-0.6048,-1.8824,-2.3937,3,1.3581787815623831,24.5,2.8,156,1,0,13,11,1.0,Good
235,91.6,91.6,2,73.7,0,495,545,565,1,1,1,0,0,0,0,0,-0.7264,-0.7473,-0.0537,-0.1727,-0.8799,3,1.314774331552447,25.1,2.0,340,1,0,32,0,1.0,Good
236,87.5,95.3,2,80.95,1,425,465,535,1,1,1,0,0,0,1,0,0.3941,0.6568,-1.0697,0.0917,0.3444,4,1.199907083008849,25.3,2.1,115,0,0,20,21,1.0,Low
237,73.0,69.0,2,65.5,0,465,480,415,1,1,0,1,0,0,0,0,0.1282,-0.1206,0.3174,0.653,-0.6692,3,1.122642915849938,23.8,0.4,8,1,0,32,23,0.0,Low
238,66.4,69.8,2,66.33,1,595,545,575,1,1,1,0,0,0,0,0,-0.4173,-0.7473,-2.2308,0.6498,0.0284,3,1.4915302592578985,27.0,3.1,340,1,0,20,4,1.0,Good
239,80.33,86.9,2,71.02,0,365,515,375,1,1,0,0,0,0,0,0,0.51,0.6178,-0.2714,-0.8778,0.0284,2,1.2018184735889843,24.6,2.0,321,0,0,10,0,1.0,Good
240,75.2,73.4,2,72.4,0,505,575,615,1,1,0,0,0,0,0,0,-1.9629,-1.0593,-0.7794,0.7673,-0.6035,2,1.017862217538195,26.2,1.5,300,1,0,10,23,1.0,Low
241,50.6,56.9,2,60.01,1,350,335,400,1,1,0,1,0,0,0,0,-0.0154,0.2124,-0.1437,-1.2486,1.247,3,0.6475415571772375,24.3,0.7,351,1,0,13,18,1.0,Good
242,81.1,86.7,2,70.51,1,500,350,320,1,1,0,0,0,0,0,0,1.5644,0.8784,0.7785,-1.5021,0.6721,2,0.9002305379294782,22.5,0.2,351,1,0,13,21,1.0,Good
243,60.14,60.0,2,77.0,0,455,485,510,1,1,0,1,0,0,0,0,-0.159,0.0459,0.3174,-1.2486,1.0554,3,1.122642915849938,25.7,1.1,321,1,0,32,25,1.0,Good
244,84.6,64.7,2,73.0,0,475,595,470,1,1,0,0,0,0,0,0,1.4208,0.7119,-0.4511,-0.995,0.8637,2,1.1192977649902822,23.8,0.3,0,0,0,32,23,0.0,Good
245,78.83,80.5,1,69.1,0,595,520,605,1,1,1,0,0,0,0,0,-0.4463,0.5454,1.3933,-0.7415,0.8637,3,1.1428576483383774,24.8,2.1,29,1,0,20,24,1.0,Good
246,78.0,69.0,2,69.0,1,415,605,635,1,1,0,0,0,0,0,0,-0.1082,0.6568,0.5269,-0.2902,0.9763,2,1.1764431330850493,25.1,3.3,338,1,0,10,18,0.0,Good
247,75.8,61.6,2,65.0,0,395,500,605,1,1,0,0,0,0,0,0,0.8192,0.9688,1.2525,0.0623,-0.0506,2,1.053678331827835,26.4,3.0,319,1,0,10,3,1.0,Good
248,77.66,90.7,2,69.5,1,580,580,560,1,1,0,1,0,0,0,0,-2.1698,-0.1206,0.3174,-0.4879,0.0973,3,0.6950474954195178,23.5,1.6,321,1,0,13,21,1.0,Low
249,86.0,81.0,2,72.0,0,515,345,615,1,0,1,0,0,0,0,0,-1.8083,0.0328,-2.2308,-0.7603,-0.9194,2,0.38743899956733696,27.3,2.8,112,1,0,23,23,1.0,Low
250,78.0,78.0,2,66.0,0,405,410,340,1,1,0,0,0,0,0,0,-0.7335,0.3789,0.9322,1.794,0.8637,2,0.5192081838104268,23.4,1.7,319,0,0,32,0,1.0,Low
251,71.0,63.0,2,79.9,1,395,510,590,1,0,0,0,0,1,0,0,0.5591,0.2124,0.7785,0.5262,-1.6273,2,0.9266800815407836,25.2,1.8,91,1,0,17,25,0.0,Low
252,64.48,57.0,2,68.23,1,335,575,425,1,1,0,0,0,0,0,0,0.51,0.6568,0.2366,-1.4653,-0.0506,2,1.1764431330850493,25.7,0.7,0,1,0,10,11,1.0,Low
253,81.0,66.0,2,66.0,1,580,555,465,1,1,0,1,0,0,0,0,1.2772,0.0459,1.2396,-1.5021,1.247,3,1.110766431289368,23.7,1.6,321,1,0,31,11,1.0,Low
254,62.0,62.0,2,63.0,0,475,395,415,1,1,0,0,0,0,0,0,0.0464,1.1248,0.0914,-0.8778,-0.1295,2,0.37720803742999665,28.3,3.1,153,1,0,32,13,1.0,Good
255,67.0,61.0,2,68.23,0,565,515,415,1,1,0,0,0,0,0,0,-0.3014,0.5008,-0.9245,0.7967,-0.4455,2,1.3275011538477877,26.8,1.8,320,1,3,9,9,1.0,Good
256,85.3,92.6,2,69.43,0,645,635,695,1,1,0,0,0,0,0,0,0.3555,0.1888,-0.6343,2.2949,-0.9984,2,1.2658812960387955,24.5,2.7,230,1,0,13,0,1.0,Good
257,75.6,78.6,2,73.86,0,375,465,565,1,1,0,0,0,0,0,0,1.59199999999999,0.9688,1.2525,-1.3478,-0.1295,2,1.0875236074226153,26.6,2.2,321,1,0,32,23,0.0,Good
258,91.0,80.0,2,76.0,1,535,475,415,1,0,1,0,0,0,1,0,-0.5719,-0.1232,0.3817,-0.5253,0.5419,3,0.9059640901347397,25.2,3.8,43,0,0,20,20,1.0,Low
259,81.2,71.0,2,81.0,0,545,680,485,1,1,1,0,0,0,0,0,-0.3027,-0.7866,0.01,-0.4879,-1.0524,3,0.5592890819128662,23.4,1.5,225,1,0,20,8,1.0,Good
260,71.5,70.4,2,78.44,0,580,520,720,1,1,0,0,0,0,0,0,0.5591,0.5454,1.2396,0.1459,0.8637,2,1.2251237756465674,24.1,0.2,13,1,0,13,23,1.0,Low
261,86.8,77.2,2,77.2,0,345,445,325,1,0,1,0,0,0,0,0,-0.9969,-0.7473,-0.344,-0.2609,-2.1833,2,0.26286311914017835,25.9,3.0,199,1,0,24,7,2.0,Good
262,93.6,89.5,2,74.9,0,465,460,515,1,1,0,0,0,1,0,0,1.5644,0.8784,1.2396,0.0192,0.0973,3,1.1493641670514725,23.6,0.3,88,1,0,22,20,1.0,Low
263,93.33,76.66,1,72.0,0,650,570,750,0,1,0,0,0,0,0,0,0.5591,0.3789,-0.1437,-0.2344,0.6721,1,0.30581947743467935,24.3,0.6,241,1,0,5,16,1.0,Good
